Load_demand [kWh],Solar_irradiance [W/m^2],Output power [W/m^2],Grid_connection_condition
5.65,0,0,1
4.74,454,191.112,1
5.95,703,459.105,0
5.83,819,697.564,0
4.41,884,882.432,0
5.74,931,991.358,1
5.71,943,1018.696,1
4.7,933,960.298,0
5.8,918,828.372,0
4.78,852,627.147,1
5.54,717,373.246,1
5.84,0,29.755,0
4.63,0,0,0
5.62,0,0,0
5.93,0,0,0
4.52,0,0,1
5.81,0,0,1
5.77,0,0,0
4.5,0,0,1
8.05,0,0,0
16.54,0,0,0
18.44,0,0,1
18.65,0,0,1
19.22,0,0,0
18.48,0,0,0
17.85,566,214.733,1
18.17,787,486.233,0
18.55,878,725.317,1
18.42,924,901.45,0
18.5,196,596.589,0
18.07,411,768.256,0
18.6,8,175.32,0
18.46,389,610.687,1
18.35,380,458.814,0
18.99,331,262.156,0
19.54,429,116.088,1
18.31,0,0,0
26.41,0,0,0
20.67,0,0,0
18.68,0,0,1
18.58,0,0,1
17.86,0,0,1
17.88,0,0,0
17.03,0,0,0
17.52,0,0,0
24.34,0,0,1
17.68,0,0,1
17.59,0,0,0
21.19,0,0,0
20.69,126,110.969,0
17.12,514,397.462,1
16.74,749,669.916,1
17.79,605,774.845,0
16.66,482,800.858,1
17.48,509,846.718,1
18.85,746,908.421,0
16.33,616,722.473,0
15.63,591,539.782,1
5.96,608,344.266,0
6.37,241,88.851,1
6.28,0,0,1
5.76,0,0,0
5.88,0,0,1
5.69,0,0,0
5.97,0,0,0
6.02,0,0,0
5.64,0,0,0
6.24,0,0,1
5.62,0,0,1
5.75,0,0,1
6.08,0,0,0
5.73,0,0,1
6.12,0,0,0
5.89,631,230.501,0
6.01,846,509.198,0
5.69,936,748.84,0
5.99,980,931.08,1
5.9,985,1032.276,0
5.68,983,1054.397,0
6.3,965,993.564,0
5.67,938,855.185,0
5.83,872,650.203,1
6.17,744,390.089,1
5.63,486,124.82,0
6.03,0,0,0
6.01,0,0,1
5.83,0,0,0
5.89,0,0,0
5.95,0,0,1
6.13,0,0,0
5.8,0,0,1
6.18,0,0,0
5.87,0,0,0
5.74,0,0,1
6.08,0,0,1
5.73,0,0,1
6.08,0,0,0
5.84,664,239.251,0
5.78,871,518.704,0
5.82,958,762.175,0
5.96,1003,947.321,1
6.04,1015,1052.406,0
5.64,1017,1076.487,1
5.64,1005,1017.005,0
5.91,978,876.087,0
5.73,910,663.201,0
6.4,777,401.301,0
6,483,125.466,1
5.93,0,0,0
6.22,0,0,1
6.04,0,0,0
6.29,0,0,1
6.23,0,0,0
5.87,0,0,1
5.85,0,0,1
12.01,0,0,0
16.79,0,0,1
16.81,0,0,0
18.26,0,0,0
17.05,0,0,1
16.6,0,0,0
17.66,645,239.618,0
17.61,850,517.652,0
18.11,940,758.517,0
18.48,986,941.929,0
17.46,1000,1048.359,1
17.72,1005,1073.648,1
19.3,994,1014.209,0
21.12,959,871.109,0
20.05,896,663.77,1
21.78,767,401.855,1
21.4,468,126.683,1
17.66,0,0,1
18.12,0,0,0
17.68,0,0,0
18.03,0,0,1
18.01,0,0,1
17.49,0,0,1
17.82,0,0,0
17.59,0,0,1
17.35,0,0,0
17.61,0,0,1
17.42,0,0,1
17.7,0,0,1
17.57,0,0,0
18.04,73,104.748,0
17.25,632,443.855,1
16.99,665,654.806,1
16.66,511,740.066,0
16.73,323,717.984,0
16.45,493,850.211,0
16.26,248,629.33,0
15.4,205,505.838,0
15.06,358,455.297,1
5.85,0,106.581,1
5.08,0,19.897,0
6.14,0,0,0
5.77,0,0,0
4.56,0,0,1
5.98,0,0,0
4.38,0,0,1
6,0,0,1
6,0,0,0
4.75,0,0,0
5.93,0,0,0
4.72,0,0,0
6.11,0,0,0
5.79,0,0,0
4.84,0,0,0
6.02,42,93.034,0
4.35,247,316.28,0
6.17,901,738.702,0
5.98,953,919.399,1
4.55,646,914.466,1
5.94,301,724.604,0
4.78,6,157.538,0
6.14,137,450.222,0
5.73,555,534.105,1
4.82,208,234,0
5.93,54,56.386,1
5.39,0,0,0
5.48,0,0,1
5.91,0,0,1
4.6,0,0,1
6.21,0,0,1
5.73,0,0,0
4.77,0,0,0
5.96,0,0,0
5.53,0,0,0
4.95,0,0,0
6.03,0,0,0
4.71,0,0,0
5.71,0,0,1
5.91,8,77.972,0
4.89,4,135.795,1
4.89,470,583.566,0
4.97,8,178.787,1
5.75,10,190.186,0
5.78,2,124.563,1
4.73,25,312.888,1
5.92,18,243.986,1
6.07,146,344.285,0
4.54,798,408.869,0
6.08,500,131.221,1
6.05,0,0,0
4.47,0,0,0
6.14,0,0,1
4.49,0,0,1
5.71,0,0,1
6.32,0,0,0
4.33,0,0,1
5.89,0,0,0
6.4,0,0,1
6.37,0,0,0
17.17,0,0,1
17.17,0,0,1
16.63,0,0,0
16.26,658,254.027,0
21.02,859,534.154,0
16.99,947,774.953,0
16.89,992,958.382,0
17.23,1002,1061.856,0
18.01,1004,1084.354,1
17.35,988,1020.215,1
17.3,947,872.622,0
17.23,872,660.333,0
16.88,10,121.699,1
18.19,429,124.9,1
16.94,0,0,0
17.04,0,0,0
17.08,0,0,0
16.87,0,0,1
16.95,0,0,0
16.92,0,0,1
17.04,0,0,0
16.87,0,0,1
17.21,0,0,1
17.17,0,0,0
17.07,0,0,1
17.47,0,0,0
17,0,0,1
16.21,498,218.072,1
17.11,520,425.749,0
16.8,763,704.864,1
17.22,816,893.832,1
16.67,958,1045.039,0
16.64,971,1071.65,0
17.12,966,1012.329,1
15.77,938,871.829,0
10.38,739,603.636,1
5.65,417,304.887,1
7.01,419,126.067,1
7.01,0,0,0
5.56,0,0,1
5.76,0,0,1
5.01,0,0,1
5.05,0,0,0
5.68,0,0,1
5.83,0,0,1
5.93,0,0,1
5.64,0,0,1
5.79,0,0,0
5.89,0,0,0
5.5,0,0,0
6.01,0,9.464,0
5.61,532,240.59,0
5.56,829,532.305,1
5.49,921,771.678,1
5.09,962,951.078,1
5.6,960,1048.767,1
5.88,960,1069.057,0
5.51,945,1005.118,0
5.83,946,872.693,0
5.76,884,664.851,0
5.76,763,404.701,0
5.64,477,132.793,0
5.9,0,0,1
5.9,0,0,1
5.54,0,0,1
6.02,0,0,0
5.67,0,0,1
5.3,0,0,1
5.79,0,0,1
4.94,0,0,0
5.57,0,0,0
5.93,0,0,0
5.67,0,0,1
5.93,0,0,0
5.71,134,27.453,0
5.85,704,276.059,0
5.56,889,559.817,0
5.86,969,802.103,0
5.84,1008,984.327,0
5.48,998,1079.134,1
6.1,1002,1100.438,0
5.56,987,1035.196,0
5.63,938,883.356,1
6.14,883,674.528,0
5.72,767,411.911,1
5.97,505,137.983,0
5.46,0,0,1
5.48,0,0,1
5.33,0,0,1
5.66,0,0,0
5.66,0,0,1
5.62,0,0,0
6.03,0,0,1
14.55,0,0,0
15.79,0,0,1
17.47,0,0,1
18.9,0,0,0
16.47,0,0,1
16.91,106,25.687,0
16.58,657,269.16,0
16.97,843,547.117,1
16.86,930,786.895,1
16.59,971,967.363,0
16.38,1005,1077.892,0
16.4,1007,1099.245,0
16.55,994,1035.262,1
17.79,966,890.618,0
16.38,901,677.893,1
16.2,782,414.413,1
16.46,509,138.737,0
16.67,0,0,1
16.46,0,0,0
16.84,0,0,0
16.56,0,0,1
16.3,0,0,1
16.66,0,0,1
16.33,0,0,1
16.75,0,0,0
16.75,0,0,1
16.76,0,0,0
16.42,0,0,0
16.32,0,0,1
16.1,158,32.075,1
16.22,656,267.349,1
15.24,839,539.561,1
15.82,926,775.298,0
15.55,970,954.401,0
8.63,979,1054.911,0
5.86,977,1074.88,1
5.38,957,1009.919,1
5.84,11,210.589,0
5.55,665,585.346,1
5.41,738,402.714,1
5.86,452,132.213,0
5.52,0,0,0
5.62,0,0,0
5.62,0,0,0
5.29,0,0,0
4.92,0,0,0
5.52,0,0,1
6.02,0,0,1
5.69,0,0,1
5.77,0,0,0
6.17,0,0,0
5.59,0,0,0
5.73,0,0,1
5.88,0,10.412,1
5.52,96,131.644,0
6.08,13,162.13,0
5.3,0,120.594,1
5.24,0,100.159,0
5.31,13,224.761,1
5.81,434,828,0
5.9,32,360.091,0
5.48,9,189.936,1
6.11,59,274.481,0
5.6,0,95.933,0
5.51,477,134.821,0
6.15,0,0,0
5.61,0,0,1
5.78,0,0,0
5.98,0,0,1
5.72,0,0,0
5.3,0,0,1
5.15,0,0,1
5.75,0,0,0
5.75,0,0,0
5.8,0,0,0
5.9,0,0,0
5.56,0,0,0
6,156,36.15,0
5.65,641,273.241,0
5.55,825,546.788,0
6.05,912,783.323,0
5.61,961,964.6,1
5.8,984,1070.698,0
5.79,992,1094.436,0
5.77,982,1031.876,1
5.83,956,889.236,0
5.34,898,679.525,1
5.58,783,417.594,0
5.36,514,142.683,0
5.66,0,0,0
6.09,0,0,1
5.66,0,0,1
5.97,0,0,1
5.83,0,0,1
5.68,0,0,0
5.97,0,0,0
5.74,0,0,1
5.92,0,0,0
5.74,0,0,1
5.84,0,0,0
5.86,0,0,1
5.58,227,43.388,0
6.2,716,289.982,0
5.48,893,567.849,0
5.47,969,808.989,0
5.77,1007,988.48,1
4.99,1025,1092.186,0
5.56,1030,1113.327,0
5.66,1019,1047.569,0
5.68,986,900.157,0
5.68,928,686.691,0
5.81,818,425.375,0
5.94,551,147.508,1
5.48,0,0,1
5.94,0,0,1
5.57,0,0,0
5.53,0,0,1
6.07,0,0,0
5.42,0,0,1
5.7,0,0,0
5.9,0,0,0
5.53,0,0,0
6,0,0,0
5.43,0,0,0
5.27,0,0,0
5.08,239,46.718,0
5.7,703,291.785,1
5.94,874,569.088,0
5.94,945,802.114,0
5.95,980,976.485,1
5.69,990,1075.421,0
5.52,987,1092.182,0
5.93,970,1024.878,1
5.74,950,883.551,1
5.74,890,674.029,0
5.78,772,412.142,1
5.73,501,141.197,0
5.45,0,0,1
5.05,0,0,0
5.43,0,0,0
5.59,0,0,0
5.59,0,0,1
6.18,0,0,0
5.52,0,0,0
5.73,0,0,0
5.96,0,0,0
5.53,0,0,0
5.86,0,0,0
5.73,0,0,0
5.9,241,46.94,1
5.69,686,288.137,1
5.52,850,560.141,0
5.38,927,793.008,0
4.91,969,969.742,0
6.1,977,1068.773,1
5.66,974,1084.982,1
5.72,956,1018.139,0
5.94,522,715.429,0
5.67,497,538.264,0
5.72,0,4.734,1
5.65,58,67.986,1
6.12,0,0,0
5.5,0,0,1
5.82,0,0,0
5.93,0,0,1
5.56,0,0,1
5.94,0,0,0
5.73,0,0,1
5.46,0,0,0
5.05,0,0,1
5.52,0,0,1
6.05,0,0,1
6.05,0,0,0
6.08,260,51.826,1
5.63,712,299.34,1
5.63,877,576.018,0
6.2,949,811.388,1
5.58,986,987.685,0
5.9,37,403.302,1
5.96,508,896.769,1
5.65,994,1043.536,1
5.76,975,901.816,1
5.76,920,689.101,1
5.6,821,430.224,1
4.86,574,152.652,1
5.45,0,0,0
5.83,0,0,0
5.5,0,0,1
6.06,0,0,0
6.06,0,0,0
5.75,0,0,0
5.98,0,0,0
5.88,0,0,1
5.91,0,0,1
5.72,0,0,1
6,0,0,0
5.67,0,0,1
5.55,286,55.296,1
6.27,724,308.133,0
5.54,889,590.103,1
5.77,969,831.568,0
5.7,1010,1011.861,1
4.96,1003,1106.478,0
5.26,1010,1126.86,0
5.72,999,1058.644,1
5.93,965,909.194,1
5.51,904,694.578,1
5.71,782,426.014,1
5.91,504,147.571,0
5.5,0,0,1
5.86,0,0,0
5.76,0,0,1
5.77,0,0,1
5.71,0,0,1
5.82,0,0,0
5.77,0,0,0
5.52,0,0,1
6.13,0,0,1
5.13,0,0,1
5.03,0,0,1
5.67,0,0,0
5.66,0,21.813,0
5.87,361,223.351,1
5.66,824,571.678,1
5.94,911,812.157,1
5.53,958,986.647,1
5.52,989,1091.171,0
5.52,983,1104.613,0
5.46,964,1035.339,1
5.74,929,886.676,1
5.89,872,677.35,1
5.6,754,415.438,0
5.82,480,143.003,1
5.09,0,0,0
5.38,0,0,0
5.3,0,0,1
5.75,0,0,1
5.87,0,0,0
5.55,0,0,0
6.05,0,0,1
5.84,0,0,0
5.71,0,0,0
6,0,0,1
5.78,0,0,0
5.84,0,0,0
5.57,101,38.501,0
5.57,318,220.947,1
5.71,761,544.38,0
5.1,776,750.721,0
5.67,786,922.108,1
5.15,52,452.296,0
5.78,7,152.896,1
6.04,10,181.699,1
5.61,32,318.714,0
5.83,292,453.567,0
5.69,84,193.492,0
5.99,114,83.012,0
5.53,0,0,0
5.7,0,0,1
6.05,0,0,0
5.73,0,0,1
6.26,0,0,0
5.91,0,0,1
5.8,0,0,1
5.48,0,0,1
5.51,0,0,1
5.36,0,0,0
5.47,0,0,1
6.07,0,0,0
5.69,231,55.459,1
5.52,672,305.579,1
6.26,847,582.163,0
5.71,933,818.997,1
5.73,978,996.109,1
5.73,998,1095.168,0
5.65,998,1109.695,0
5.94,980,1038.856,0
5.77,946,889.665,1
5.85,625,583.101,1
5.73,563,357.866,1
5.77,119,84.83,0
6.18,0,0,1
5.44,0,0,1
5.29,0,0,0
5.66,0,0,0
5.38,0,0,1
6,0,0,1
5.87,0,0,0
10.42,0,0,0
15.76,0,0,1
24.31,0,0,1
26.37,0,0,0
29.66,0,0,0
29.57,262,60.125,0
29,663,307.241,0
28.9,833,580.34,0
31.03,910,816.859,1
31.12,948,986.745,1
31.37,957,1082.936,0
31.5,953,1095.746,0
31.22,943,1028.138,0
30.97,903,883.949,0
30.96,751,622.925,1
30.41,688,405.495,1
29.72,277,111.427,0
29.72,0,0,1
25.7,0,0,0
20.48,0,0,1
21.93,0,0,1
17.93,0,0,0
14.95,0,0,0
16.6,0,0,0
15.89,0,0,1
16.09,0,0,0
16.42,0,0,0
17.14,0,0,1
16.46,0,0,0
17.74,214,57.321,0
16.96,613,303.931,0
16.73,793,579.105,0
14.94,883,817.125,1
17.39,927,994.448,0
15.99,906,1079.887,0
15.98,897,1092.246,1
16.35,861,1016.124,1
14.49,783,858.134,0
9.63,778,663.329,1
5.87,679,408.603,0
4.55,375,137.606,1
5.68,0,0,0
5.62,0,0,1
5.03,0,0,1
5.73,0,0,0
5.1,0,0,1
5.85,0,0,1
5.79,0,0,1
4.9,0,0,1
4.9,0,0,1
5.7,0,0,1
5.88,0,0,1
5.95,0,0,1
4.41,304,64.027,1
5.91,689,314.198,0
5.46,846,585.153,1
4.83,919,815.921,0
6.1,958,990.281,0
4.41,974,1089.243,1
5.84,551,941.828,0
6.29,472,833.673,0
4.38,587,757.936,1
6.03,587,573.856,0
6.03,521,355.35,0
5.64,559,154.338,0
5.87,0,0,1
4.6,0,0,1
6.01,0,0,0
5.63,0,0,0
4.75,0,0,0
5.94,0,0,0
5.14,0,0,0
5.58,0,0,1
5.71,0,0,1
5.71,0,0,1
6.31,0,0,0
5.69,0,0,1
4.74,383,70.846,1
6.18,747,328.718,0
5.91,895,600.525,0
4.77,964,835.986,1
5.99,1000,1010.391,0
6,993,1100.484,1
4.49,998,1117.44,1
6.05,986,1048.789,1
4.76,944,897.598,1
5.61,884,686.612,0
6.2,767,423.748,1
4.49,517,153.309,0
5.75,0,0,0
6.23,0,0,0
6.23,0,0,1
5.95,0,0,1
5.93,0,0,0
4.63,0,0,0
6.01,0,0,1
5.43,0,0,0
14.28,0,0,1
17.4,0,0,0
15.63,0,0,1
18.6,0,0,1
18.59,345,71.745,0
17.54,723,333.373,0
18.37,882,611.564,1
19.71,962,847.917,0
20.87,1006,1025.811,1
19.24,1019,1123.848,1
18.01,1022,1138.786,1
16.56,1008,1066.642,0
18.33,986,918.421,1
18.33,926,699.658,0
16.25,826,437.576,0
17.93,585,161.012,0
16.31,0,0,1
18.17,0,0,1
17.74,0,0,0
16.61,0,0,0
17.29,0,0,0
17.29,0,0,1
17.94,0,0,0
17.84,0,0,0
18.68,0,0,0
18.23,0,0,0
17.01,0,0,1
18.22,0,0,0
18.22,372,75.655,1
17.47,726,335.08,0
17.14,887,611.037,0
17.41,903,810.787,0
17.01,842,957.263,0
16.26,841,1053.661,0
11.5,977,1113.792,1
5.92,973,1044.814,0
4.27,929,890.863,1
6.16,876,680.32,0
5.76,777,422.553,1
4.31,592,159.572,1
6.2,0,0,0
4.47,0,0,1
6.06,0,0,0
6.01,0,0,1
4.59,0,0,1
6.12,0,0,1
4.54,0,0,1
6.31,0,0,1
5.68,0,0,0
4.59,0,0,1
6.18,0,0,1
4.57,0,0,1
5.87,424,79.04,1
6.06,761,341.039,1
4.59,897,610.561,0
5.99,955,839.604,0
5.94,981,1007.085,0
4.99,990,1098.543,0
5.66,985,1108.737,1
4.88,973,1037.791,0
5.92,494,718.005,0
5.78,557,562.972,0
4.86,753,418.327,0
5.94,601,162.791,0
5.17,0,0,1
5.31,0,0,1
6.14,0,0,0
4.57,0,0,0
5.85,0,0,1
6.29,0,0,0
4.38,0,0,1
6.14,0,0,0
4.74,0,0,0
5.88,0,0,0
5.99,0,0,1
4.71,0,0,0
6.09,282,69.907,0
5.68,507,286.885,0
4.98,720,547.446,0
6.03,978,855.743,1
5.04,820,957.158,0
5.86,500,923.205,0
5.72,421,856.88,1
4.62,698,943.015,0
5.98,688,806.573,0
5.92,680,608.463,1
4.6,806,432.767,0
5.86,64,81.417,1
6.11,0,0,0
4.39,0,0,1
6.03,0,0,1
5.68,0,0,1
4.65,0,0,1
6.18,0,0,1
4.51,0,0,0
5.91,0,0,0
6.13,0,0,0
5.66,0,0,1
6.84,0,0,0
6.52,0,0,1
5.85,443,85.138,0
6.27,748,341.95,0
6.8,887,613.245,1
8.24,951,840.791,0
6.63,975,1007.357,1
5.51,996,1103.105,0
6.6,1004,1118.209,0
6.4,1002,1050.743,0
5.7,606,770.455,0
6.82,348,488.946,1
5.43,530,360.071,0
6.24,569,158.524,1
6.61,0,0,1
5.1,0,0,1
6.5,0,0,1
5.94,0,0,1
5.8,0,0,1
6.63,0,0,1
4.93,0,0,0
6.59,0,0,0
6.38,0,0,1
6.68,0,0,1
5.56,0,0,1
6.25,0,0,1
6.31,421,86.676,0
5.29,766,350.119,0
6.16,912,625.807,1
5.18,984,863.595,1
6.45,1020,1036.761,1
5.93,1036,1134.875,1
4.49,1037,1147.317,1
5.9,1027,1076.575,1
4.62,993,923.616,1
5.51,936,704.86,0
5.18,834,442.504,0
5.23,613,166.7,0
5.46,0,0,1
4.85,0,0,1
5.79,0,0,0
4.86,0,0,1
5.52,0,0,1
5.88,0,0,1
4.69,0,0,0
5.72,0,0,0
4.71,0,0,1
5.89,0,0,0
5.66,0,0,1
5.03,0,0,1
5.67,441,90.951,1
4.77,735,347.489,1
5.76,862,612.48,1
5.57,926,837.024,1
4.65,951,1001.42,0
5.89,986,1101.19,1
5.28,775,1053.556,0
4.86,682,948.731,1
5.9,590,771.194,1
4.52,530,556.7,0
5.56,302,295.749,1
6.23,0,60.765,0
4.32,0,0,0
5.76,0,0,0
4.67,0,0,0
5.75,0,0,0
6.04,0,0,0
4.59,0,0,1
5.91,0,0,1
4.49,0,0,1
5.77,0,0,0
6.01,0,0,1
4.29,0,0,1
6.25,0,0,1
5.63,328,83.642,1
4.48,776,340.36,1
6.25,856,609.491,1
4.38,493,674.028,0
5.72,581,878.184,0
5.98,599,977.519,0
4.4,1008,1122.554,0
6.02,996,1051.023,1
4.87,954,898.968,0
5.62,412,518.135,0
5.97,784,427.799,1
4.42,548,159.164,1
6.04,0,0,0
5.64,0,0,0
4.55,0,0,1
6.01,0,0,0
4.25,0,0,0
6.09,0,0,1
5.8,0,0,0
4.31,0,0,1
5.94,0,0,1
4.41,0,0,1
5.83,0,0,1
5.72,0,0,1
4.55,307,84.733,1
5.96,710,345.521,1
4.54,851,610.164,1
5.98,923,835.339,0
5.59,967,1005.57,1
4.49,985,1098.473,0
6.02,987,1111.454,0
4.64,72,488.677,1
5.67,935,890.614,0
5.82,144,385.023,0
4.28,6,133.708,1
5.91,0,5.674,1
5.14,0,0,0
5.27,0,0,1
5.63,0,0,0
4.52,0,0,0
5.93,0,0,0
5.2,0,0,0
5.45,0,0,1
5.57,0,0,1
4.56,0,0,1
5.89,0,0,0
5.42,0,0,1
4.86,0,0,1
5.7,502,100.507,0
4.3,788,362.844,0
5.98,912,629.478,1
5.68,979,860.323,0
4.54,1015,1030.396,1
5.72,1031,1124.547,0
4.54,1035,1137.513,0
5.88,1025,1065.78,1
5.8,1002,918.14,1
4.84,952,703.107,1
5.7,859,443.288,1
4.6,648,170.514,1
5.83,0,0,0
5.52,0,0,0
4.87,0,0,0
5.66,0,0,1
4.44,0,0,0
5.96,0,0,0
5.63,0,0,0
4.59,0,0,0
5.93,0,0,0
5.27,0,0,1
5.19,0,0,1
6.03,0,0,1
4.8,544,106.683,0
5.8,807,369.482,1
6.32,917,633.012,0
4.44,972,858.329,0
5.69,1002,1024.809,0
5,1011,1113.869,1
5.63,1013,1125.398,1
5.94,1001,1052.812,0
4.67,952,897.035,0
5.8,898,683.711,0
4.92,794,427.495,1
5.52,579,162.69,0
6.03,0,0,1
4.36,0,0,1
6.15,0,0,0
5.78,0,0,0
4.54,0,0,1
6.45,0,0,0
4.42,0,0,1
5.94,0,0,1
6.15,0,0,1
4.38,0,0,1
5.95,0,0,0
5.73,0,0,1
5.01,498,106.208,1
5.63,772,366.239,1
4.76,892,631.698,1
5.92,951,856.829,0
5.64,985,1023.82,1
4.94,1013,1120.621,0
5.65,1015,1131.845,0
4.95,1001,1059.126,0
5.74,971,909.339,1
5.74,916,695.154,0
4.73,815,437.392,1
6.08,373,134.192,1
5.85,0,0,0
4.47,0,0,0
6.16,0,0,0
5.02,0,0,1
5.42,0,0,1
6.41,0,0,1
4.44,0,0,1
5.83,0,0,1
6.07,0,0,1
4.38,0,0,1
5.99,0,0,1
4.55,0,0,1
5.87,267,91.712,0
5.73,450,304.219,0
4.69,332,445.901,1
5.96,419,644.4,0
4.34,458,816.289,0
6.24,973,1119.699,0
5.56,992,1136.015,1
4.38,1011,1073.717,1
5.94,527,747.867,1
4.29,949,710.05,1
5.93,854,448.894,1
5.8,647,174.118,1
4.6,0,0,0
5.72,0,0,0
4.51,0,0,0
5.98,0,0,1
5.23,0,0,1
5.11,0,0,0
5.82,0,0,1
4.36,0,0,1
6.25,0,0,0
5.46,0,0,0
4.68,0,0,0
5.82,0,0,0
4.49,444,111.041,0
5.86,713,365.803,1
5.68,834,625.531,0
4.75,902,850.374,0
5.61,942,1009.714,0
4.56,506,946.347,1
5.85,672,1020.692,1
5.6,148,597.435,0
4.73,41,360.898,0
5.76,153,391.207,1
4.52,626,378.61,0
5.96,282,125.375,1
5.91,0,0,0
4.62,0,0,1
5.63,0,0,1
4.82,0,0,1
5.75,0,0,0
5.67,0,0,1
4.99,0,0,1
5.62,0,0,1
4.98,0,0,0
5.76,0,0,0
5.9,0,0,1
4.56,0,0,1
5.94,173,79.683,1
5.72,235,243.947,0
4.88,402,476.608,1
6.28,614,745.883,1
4.51,510,860.208,0
5.69,361,816.532,0
6.33,214,716.557,0
4.35,336,758.407,1
5.85,424,689.528,0
4.67,96,343.168,1
5.79,230,280.556,0
5.97,251,121.263,0
4.45,0,0,1
6.09,0,0,1
4.89,0,0,1
5.32,0,0,1
6.16,0,0,1
4.42,0,0,0
6.06,0,0,1
6.03,0,0,1
4.46,0,0,0
6.06,0,0,0
4.54,0,0,1
5.84,0,0,0
5.82,521,116.616,1
4.57,776,374.729,1
5.98,890,637.084,1
4.78,949,858.727,0
5.66,982,1023.145,1
5.76,1000,1114.713,1
4.27,1001,1123.626,1
6.33,987,1049.805,0
5.67,957,900.155,1
4.41,904,687.508,0
6.19,808,433.611,0
4.38,597,168.58,0
6.1,0,0,1
5.88,0,0,1
4.55,0,0,0
5.82,0,0,1
5.6,0,0,1
5.01,0,0,1
5.66,0,0,1
5.02,0,0,0
5.64,0,0,1
5.74,0,0,1
4.81,0,0,1
5.64,0,0,0
4.6,348,99.469,0
5.89,760,377.065,0
5.93,892,642.7,1
4.47,961,869.2,1
5.94,997,1034.497,0
6,1011,1125.946,1
4.6,1013,1135.647,1
6.23,999,1061.963,1
4.39,961,909.374,1
5.81,907,697.346,0
5.97,812,439.213,0
4.4,616,173.091,0
5.97,0,0,1
5.16,0,0,1
5.33,0,0,0
5.81,0,0,1
4.33,0,0,0
6.32,0,0,1
5.64,0,0,0
4.45,0,0,0
6.17,0,0,0
4.43,0,0,0
6.04,0,0,1
6.01,0,0,1
4.57,564,125.823,1
5.85,808,389.854,1
5.94,919,653.637,1
4.69,977,878.659,0
5.67,1010,1043.979,1
4.83,1022,1134.034,1
5.74,1023,1142.526,1
5.69,1006,1067.316,1
4.98,954,911.551,1
5.6,721,625.788,1
5.83,774,436.457,0
4.78,283,128.864,1
5.7,0,0,1
5.6,0,0,0
5.17,0,0,0
6.04,0,0,1
4.63,0,0,0
6.06,0,0,1
6.4,0,0,1
4.42,0,0,0
6.11,0,0,0
6.15,0,0,0
4.45,0,0,0
6.22,0,0,0
4.77,542,125.755,0
5.96,791,387.694,1
5.9,905,650.475,1
4.69,965,874.257,0
6.09,998,1038.692,1
5.82,1018,1130.298,1
4.94,1018,1137.49,1
5.86,1005,1063.047,1
5.82,983,914.417,0
5.12,932,700.697,0
5.76,839,443.353,0
4.99,642,174.966,0
6.07,0,0,1
5.91,0,0,0
4.8,0,0,0
5.95,0,0,0
6.11,0,0,1
4.67,0,0,0
5.92,0,0,1
6.53,0,0,1
4.44,0,0,1
6.08,0,0,1
6.33,0,0,1
4.46,0,0,0
6.11,510,124.109,0
5.28,756,377.398,1
5.47,869,634.29,0
5.88,929,850.74,0
4.76,962,1010.118,0
6.08,976,1097.008,0
5.81,981,1105.59,1
4.98,972,1034.88,1
5.86,934,884.287,1
6.15,883,678.838,0
4.88,787,426.863,0
5.8,586,168.2,1
6.15,0,0,0
4.61,0,0,1
6.03,0,0,1
5.74,0,0,0
4.77,0,0,0
6.37,0,0,0
5.2,0,0,0
5.37,0,0,0
6.25,0,0,1
4.79,0,0,0
5.68,0,0,1
6.04,0,0,0
5.11,277,101.107,0
5.48,576,335.626,1
6.22,525,527.85,1
4.59,530,722.907,0
5.74,214,655.579,0
6.34,444,914.908,0
4.49,592,997.969,0
6.11,443,846.293,0
6.12,477,723.299,0
4.38,536,565.821,0
6.08,52,195.345,1
5.8,0,68.95,0
4.79,0,0,1
5.81,0,0,1
5.95,0,0,1
4.67,0,0,1
5.57,0,0,1
5.87,0,0,0
4.62,0,0,1
5.73,0,0,1
4.86,0,0,0
5.42,0,0,0
5.94,0,0,1
4.14,0,0,1
6.11,0,22.735,0
5.79,167,234.364,0
4.26,165,380.458,0
6.2,545,732.028,0
5.62,16,273.599,0
4.54,22,349.249,1
6.03,364,830.027,0
5.77,437,834.601,0
4.66,121,491.964,1
5.82,0,46.558,0
5.62,0,18.958,1
4.56,0,28.431,1
6.06,0,0,1
4.58,0,0,0
5.49,0,0,0
6.41,0,0,1
4.46,0,0,0
6.21,0,0,1
6.01,0,0,0
4.72,0,0,0
6.08,0,0,0
5.76,0,0,1
4.91,0,0,0
5.84,0,0,1
5.82,421,125.111,1
4.89,669,366.056,0
5.81,800,615.432,0
5.5,873,830.437,1
5.15,914,983.276,1
6.03,930,1067.804,0
4.89,934,1074.464,1
5.88,923,1004.315,1
6.11,909,863.827,1
4.41,862,663.302,1
6.27,772,417.861,1
5.81,587,166.345,0
4.54,82,6.932,0
6.24,0,0,0
5.88,0,0,1
4.8,0,0,0
5.89,0,0,1
6.09,0,0,0
4.5,0,0,1
5.7,0,0,0
6.44,0,0,1
4.4,0,0,0
6.01,0,0,0
6.24,0,0,0
4.46,540,132.485,1
6.11,756,381.034,0
6.01,862,631.865,0
4.83,916,842.226,0
5.93,945,996.933,0
5.04,968,1084.177,0
5.83,968,1089.865,1
